"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","Event"
"sdP11","comp",1,"e","place",803.3731,638265731409418105,638265731417451836,"Network Neutral CubeClone63 was dropped in DropzonePlaceHolderClone3"
"sdP11","comp",1,"e","place",515.3049,638265731474608216,638265731479761265,"Network Neutral CubeClone69 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",345.1459,638265731519991805,638265731523443264,"Network Neutral CubeClone78 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",482.9843,638265731569539667,638265731574369510,"Network Gold Cube WholeClone85 was dropped in DropzonePlaceHolderClone3"
"sdP11","comp",1,"e","place",697.022,638265731618306136,638265731625276356,"Network Gold Cube WholeClone92 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",681.9326,638265731641867866,638265731648687192,"Network Gold Cube WholeClone96 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",841.6476,638265731800335869,638265731808752345,"Network Red CubeClone115 was dropped in DropzonePlaceHolderClone3"
"sdP11","comp",1,"e","place",1006.8137,638265731848547710,638265731858615847,"Network Blue CubeClone121 was dropped in DropzonePlaceHolderClone3"
"sdP11","comp",1,"e","place",781.243,638265731872193279,638265731880005709,"Network Red CubeClone124 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",763.6808,638265731891230062,638265731898866870,"Network Red CubeClone128 was dropped in DropzonePlaceHolderClone4"
"sdP11","comp",1,"e","place",1088.1975,638265731949037217,638265731959919192,"Network Blue CubeClone132 was dropped in DropzonePlaceHolderClone4"
"sdP11","comp",1,"e","place",1040.0213,638265732008060253,638265732018460466,"Network Red CubeClone141 was dropped in DropzonePlaceHolderClone5"
"sdP11","comp",1,"e","place",1009.5709,638265732056026827,638265732066122536,"Network Blue CubeClone152 was dropped in DropzonePlaceHolderClone5"
"sdP11","comp",1,"e","place",930.7359,638265732111664342,638265732120971701,"Network Neutral CubeClone159 was dropped in DropzonePlaceHolderClone4"
"sdP11","comp",1,"e","place",933.1609,638265732204983606,638265732214315215,"Network Gold Cube WholeClone168 was dropped in DropzonePlaceHolderClone5"
"sdP11","comp",1,"e","place",788.6269,638265732276120793,638265732284007062,"Network Red CubeClone180 was dropped in DropzonePlaceHolderClone3"
"sdP11","comp",1,"e","place",854.8001,638265732293368118,638265732301916119,"Network Neutral CubeClone186 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",612.51,638265732336452620,638265732342577720,"Network Blue CubeClone187 was dropped in DropzonePlaceHolderClone4"
"sdP11","comp",1,"e","place",517.278,638265732369118292,638265732374291072,"Network Gold Cube WholeClone177 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",456.2875,638265732477480455,638265732482043330,"Network Blue CubeClone205 was dropped in DropzonePlaceHolderClone3"
"sdP11","comp",1,"e","place",391.9022,638265732512543423,638265732516462445,"Network Gold Cube WholeClone216 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",400.8243,638265732537783023,638265732541791266,"Network Red CubeClone219 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",641.1962,638265732566180008,638265732572591970,"Network Neutral CubeClone222 was dropped in DropzonePlaceHolderClone4"
"sdP11","comp",1,"e","place",471.5246,638265732591907813,638265732596623059,"Network Neutral CubeClone227 was dropped in DropzonePlaceHolderClone3"
"sdP11","comp",1,"e","place",548.2037,638265732632198311,638265732637680348,"Network Blue CubeClone228 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",252.9082,638265732658962094,638265732661491176,"Network Red CubeClone236 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",523.9346,638265732676615837,638265732681855183,"Network Blue CubeClone237 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",468.3507,638265732746908061,638265732751591568,"Network Gold Cube WholeClone222 was dropped in DropzonePlaceHolderClone5"
"sdP11","comp",1,"e","place",744.6664,638265732806139111,638265732813585775,"Network Neutral CubeClone256 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",241.9507,638265732847554403,638265732849973910,"Network Neutral CubeClone261 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",562.0533,638265732890795583,638265732896416116,"Network Gold Cube WholeClone266 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",310.9285,638265732918322155,638265732921431440,"Network Gold Cube WholeClone272 was dropped in DropzonePlaceHolderClone3"
"sdP11","comp",1,"e","place",868.792,638265732998839992,638265733007527912,"Network Gold Cube WholeClone283 was dropped in DropzonePlaceHolderClone4"
"sdP11","comp",1,"e","place",727.3608,638265733049259132,638265733056532740,"Network Red CubeClone286 was dropped in DropzonePlaceHolderClone3"
"sdP11","comp",1,"e","place",718.245,638265733070036758,638265733077219208,"Network Red CubeClone292 was dropped in DropzonePlaceHolderClone4"
"sdP11","comp",1,"e","place",1158.3081,638265733159462241,638265733171045322,"Network Red CubeClone301 was dropped in DropzonePlaceHolderClone5"
"sdP11","comp",1,"e","place",833.8456,638265733210845396,638265733219183852,"Network Blue CubeClone311 was dropped in DropzonePlaceHolderClone4"
"sdP11","comp",1,"e","place",1294.5927,638265733306960430,638265733319906357,"Network Blue CubeClone318 was dropped in DropzonePlaceHolderClone5"
"sdP11","comp",1,"e","place",896.8597,638265733367897556,638265733376866153,"Network Neutral CubeClone334 was dropped in DropzonePlaceHolderClone5"
"sdP11","comp",1,"e","place",934.948,638265733461192909,638265733470542389,"Network Blue CubeClone342 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",665.1334,638265733493150262,638265733499801596,"Network Neutral CubeClone351 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",637.235,638265733525443973,638265733531816323,"Network Neutral CubeClone354 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",639.9599,638265733564251206,638265733570650805,"Network Gold Cube WholeClone312 was dropped in DropzonePlaceHolderClone3"
"sdP11","comp",1,"e","place",713.5037,638265733589924033,638265733597059070,"Network Gold Cube WholeClone365 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",795.8773,638265733614448775,638265733622407548,"Network Gold Cube WholeClone369 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",598.9944,638265733660090417,638265733666080361,"Network Red CubeClone373 was dropped in DropzonePlaceHolderClone1"
"sdP11","comp",1,"e","place",576.2035,638265733678407050,638265733684169085,"Network Red CubeClone374 was dropped in DropzonePlaceHolderClone2"
"sdP11","comp",1,"e","place",581.7737,638265733729101811,638265733734919548,"Network Blue CubeClone384 was dropped in DropzonePlaceHolderClone5"
"sdP11","comp",1,"e","place",392.9484,638265733800363208,638265733804292692,"Network Red CubeClone393 was dropped in DropzonePlaceHolderClone3"
"sdP11","comp",1,"e","place",708.6931,638265733862122252,638265733869209183,"Network Neutral CubeClone396 was dropped in DropzonePlaceHolderClone5"
"sdP11","comp",1,"e","place",412.0062,638265733906630194,638265733910750256,"Network Red CubeClone405 was dropped in DropzonePlaceHolderClone4"
