"Participant","Condition","Trial","Age","Gender","Group","BlinkTime","BlinkStartTime","BlinkEndTime","blinkRowCounter"
"P30","co","2","18","f","c",240.2545,638004794959891874,638004794962294419,13
"P30","co","2","18","f","c",99.9997,638004795016104330,638004795017104327,8
"P30","co","2","18","f","c",210.9867,638004795040864414,638004795042974281,18
"P30","co","2","18","f","c",177.9996,638004795070514237,638004795072294233,15
"P30","co","2","18","f","c",154.9995,638004795082294218,638004795083844213,13
"P30","co","2","18","f","c",67.0001,638004795100164190,638004795100834191,5
"P30","co","2","18","f","c",155.9996,638004795105834183,638004795107394179,13
"P30","co","2","18","f","c",211.999,638004795149374112,638004795151494102,18
"P30","co","2","18","f","c",89.0005,638004795175334065,638004795176224070,7
"P30","co","2","18","f","c",299.9995,638004795182904054,638004795185904049,26
"P30","co","2","18","f","c",133.0001,638004795212004003,638004795213334004,11
"P30","co","2","18","f","c",165.9997,638004795221003991,638004795222663988,14
"P30","co","2","18","f","c",298.9996,638004795231673970,638004795234663966,26
"P30","co","2","18","f","c",222.9987,638004795246093962,638004795248323949,19
"P30","co","2","18","f","c",176.9996,638004795261103926,638004795262873922,15
"P30","co","2","18","f","c",242.9663,638004795293314207,638004795295743870,21
"P30","co","2","18","f","c",156.0002,638004795306633842,638004795308193844,13
"P30","co","2","18","f","c",32.9993,638004795315403835,638004795315733828,2
"P30","co","2","18","f","c",166.9995,638004795324743819,638004795326413814,14
"P30","co","2","18","f","c",165.0001,638004795336073798,638004795337723799,14
"P30","co","2","18","f","c",110.9997,638004795383043720,638004795384153717,9
"P30","co","2","18","f","c",299.9996,638004795395813694,638004795398813690,26
"P30","co","2","18","f","c",264.9999,638004795402373690,638004795405023689,23
"P30","co","2","18","f","c",276.9996,638004795418363664,638004795421133660,24
"P30","co","2","18","f","c",264.9992,638004795448683614,638004795451333606,23
"P30","co","2","18","f","c",154.9996,638004795454673610,638004795456223606,13
"P30","co","2","18","f","c",189.9993,638004795462783592,638004795464683585,16
"P30","co","2","18","f","c",188.0003,638004795473783568,638004795475663571,16
"P30","co","2","18","f","c",255.0004,638004795490443539,638004795492993543,22
"P30","co","2","18","f","c",222.9752,638004795515313748,638004795517543500,19
"P30","co","2","18","f","c",289.0002,638004795528523478,638004795531413480,25
"P30","co","2","18","f","c",206.9994,638004795567103420,638004795569173414,18
"P30","co","2","18","f","c",187.9994,638004795598953363,638004795600833357,16
"P30","co","2","18","f","c",231.9995,638004795606623350,638004795608943345,20
"P30","co","2","18","f","c",233.9996,638004795630143308,638004795632483304,20
"P30","co","2","18","f","c",77.9992,638004795688293216,638004795689073208,6
"P30","co","2","18","f","c",199.9685,638004795697243513,638004795699243198,17
"P30","co","2","18","f","c",310.9992,638004795700563194,638004795703673186,27
"P30","co","2","18","f","c",188.9998,638004795731883143,638004795733773141,16
"P30","co","2","18","f","c",134.9998,638004795820722995,638004795822072993,11
"P4","s","2","22","m","e",88.0195,637956623407035350,637956623407915545,7
"P4","s","2","22","m","e",35.0081,637956623444728693,637956623445078774,2
"P4","s","2","22","m","e",114.0242,637956623477216001,637956623478356243,9
"P4","s","2","22","m","e",111.0248,637956623517465032,637956623518575280,9
"P4","s","2","22","m","e",44.0098,637956623518695311,637956623519135409,3
"P4","s","2","22","m","e",111.0251,637956623614766885,637956623615877136,9
"P4","s","2","22","m","e",57.0138,637956623628730022,637956623629300160,4
"P4","s","2","22","m","e",212.0478,637956623681961979,637956623684082457,19
"P4","s","2","22","m","e",89.0199,637956623706058989,637956623706949188,7
"P4","s","2","22","m","e",33.0073,637956623707289265,637956623707619338,2
"P4","s","2","22","m","e",62.0142,637956623722850518,637956623723470660,5
"P4","s","2","22","m","e",100.0238,637956623733589033,637956623734589271,8
"P4","s","2","22","m","e",156.035,637956623791576324,637956623793136674,13
"P4","s","2","22","m","e",45.0094,637956623800458327,637956623800908421,3
"P4","s","2","22","m","e",46.0098,637956623811440834,637956623811900932,3
"P4","s","2","22","m","e",68.0151,637956623812231007,637956623812911158,5
"P4","s","2","22","m","e",34.0074,637956623838336872,637956623838676946,2
"P4","s","2","22","m","e",66.0158,637956623839017022,637956623839677180,5
"P4","s","2","22","m","e",89.0204,637956623848109065,637956623848999269,7
"P4","s","2","22","m","e",23.0057,637956623856660986,637956623856891043,2
"P4","s","2","22","m","e",57.0125,637956623856981063,637956623857551188,4
"P4","s","2","22","m","e",45.0096,637956623858111317,637956623858561413,3
"P4","s","2","22","m","e",135.0303,637956623947401370,637956623948751673,12
"P4","s","2","22","m","e",132.0297,637956623979498581,637956623980818878,11
"P4","s","2","22","m","e",100.0219,637956624010595571,637956624011595790,8
"P4","s","2","22","m","e",44.01,637956624031580280,637956624032020380,3
"P4","s","2","22","m","e",35.0076,637956624032820562,637956624033170638,2
"P4","s","2","22","m","e",123.0278,637956624052340016,637956624053570294,10
"P4","s","2","22","m","e",33.0075,637956624054360473,637956624054690548,2
"P4","s","2","22","m","e",36.0083,637956624072024435,637956624072384518,2
"P4","s","2","22","m","e",57.0129,637956624090528592,637956624091098721,5
"P4","s","2","22","m","e",34.0082,637956624091188739,637956624091528821,2
"P4","s","2","22","m","e",91.0213,637956624109988022,637956624110898235,7
"P4","co","1","23","m","e",99.0227,637956626811802552,637956626812792779,8
"P4","co","1","23","m","e",33.0077,637956626821224674,637956626821554751,2
"P4","co","1","23","m","e",112.0249,637956626833117342,637956626834237591,9
"P4","co","1","23","m","e",67.0147,637956626854712199,637956626855382346,5
"P4","co","1","23","m","e",45.0111,637956626855712417,637956626856162528,3
"P4","co","1","23","m","e",67.0149,637956626877027206,637956626877697355,5
"P4","co","1","23","m","e",189.6516,637956626927458653,637956626929355169,16
"P4","co","1","23","m","e",78.0174,637956626955341009,637956626956121183,6
"P4","co","1","23","m","e",134.0307,637956626985213314,637956626986553621,11
"P4","co","1","23","m","e",178.0409,637956627018090707,637956627019871116,15
"P4","co","1","23","m","e",66.0145,637956627043636448,637956627044296593,6
"P4","co","1","23","m","e",33.0076,637956627044416617,637956627044746693,2
"P4","co","1","23","m","e",178.0413,637956627095498092,637956627097278505,15
"P4","co","1","23","m","e",163.0361,637956627119273437,637956627120903798,14
"P4","co","1","23","m","e",146.0323,637956627144569119,637956627146029442,12
"P4","co","1","23","m","e",45.0109,637956627146369515,637956627146819624,3
"P4","co","1","23","m","e",78.0174,637956627181357380,637956627182137554,6
"P4","co","1","23","m","e",172.038,637956627203842429,637956627205562809,14
"P4","co","1","23","m","e",66.0156,637956627206012916,637956627206673072,5
"P4","co","1","23","m","e",100.0224,637956627311186544,637956627312186768,8
"P4","co","1","23","m","e",34.007,637956627325515212,637956627325855282,2
"P4","co","1","23","m","e",168.0373,637956627404591223,637956627406271596,14
"P4","co","1","23","m","e",133.0298,637956627416433879,637956627417764177,11
"P4","co","1","23","m","e",60.0137,637956627418524347,637956627419124484,4
"P4","co","1","23","m","e",111.024,637956627427686412,637956627428796652,9
"P4","co","1","23","m","e",111.0247,637956627464764733,637956627465874980,9
"P4","co","1","23","m","e",78.0175,637956627652696955,637956627653477130,6
"P4","co","1","23","m","e",90.0199,637956627704312097,637956627705212296,7
"P4","co","1","23","m","e",156.0355,637956627718675322,637956627720235677,13
"P4","co","1","23","m","e",112.0253,637956627821076237,637956627822196490,9
"P4","co","1","23","m","e",278.0631,637956627834289199,637956627837069830,24
"P4","co","1","23","m","e",55.0127,637956627860825164,637956627861375291,4
"P4","co","1","23","m","e",145.0316,637956627885490710,637956627886941026,12
"P4","co","1","23","m","e",89.0193,637956628102374811,637956628103265004,8
"P4","co","1","23","m","e",121.0273,637956628103365029,637956628104575302,10
"P4","co","1","23","m","e",109.0237,637956628142394308,637956628143484545,9
"P4","co","1","23","m","e",80.0184,637956628168987027,637956628169787211,6
"P4","co","1","23","m","e",289.065,637956628177038840,637956628179929490,25
"P4","co","1","23","m","e",111.0249,637956628190141779,637956628191252028,9
"P4","co","1","23","m","e",25.006,637956628225349688,637956628225599748,2
"P4","co","1","23","m","e",99.0228,637956628225689763,637956628226679991,8
"P4","co","1","23","m","e",68.0147,637956628252555810,637956628253235957,5
"P4","co","1","23","m","e",156.0345,637956628324301930,637956628325862275,13
"P5","s","1","28","m","e",67.0154,637957488286034592,637957488286704746,2
"P5","s","1","28","m","e",200.0447,637957488293616294,637957488295616741,17
"P5","s","1","28","m","e",33.0074,637957488295846793,637957488296176867,2
"P5","s","1","28","m","e",113.0258,637957488311190239,637957488312320497,9
"P5","s","1","28","m","e",64.0147,637957488327173831,637957488327813978,5
"P5","s","1","28","m","e",30.006,637957488334055383,637957488334355443,2
"P5","s","1","28","m","e",91.0199,637957488345257896,637957488346168095,7
"P5","s","1","28","m","e",89.02,637957488351789360,637957488352679560,3
"P5","s","1","28","m","e",52.0128,637957488364772279,637957488365292407,3
"P5","s","1","28","m","e",156.036,637957488387487377,637957488389047737,13
"P5","s","1","28","m","e",174.0392,637957488424575710,637957488426316102,15
"P5","s","1","28","m","e",45.0104,637957488426536148,637957488426986252,3
"P5","s","1","28","m","e",64.015,637957488431837341,637957488432477491,5
"P5","s","1","28","m","e",135.031,637957488446850713,637957488448201023,11
"P5","s","1","28","m","e",78.0179,637957488448771145,637957488449551324,6
"P5","s","1","28","m","e",90.0203,637957488474506926,637957488475407129,7
"P5","s","1","28","m","e",100.0229,637957488482658758,637957488483658987,8
"P5","s","1","28","m","e",90.0199,637957488484509182,637957488485409381,6
"P5","s","1","28","m","e",148.0323,637957488517606619,637957488519086942,10
"P5","s","1","28","m","e",325.0723,637957488529169212,637957488532419935,28
"P5","s","1","28","m","e",77.0169,637957488553494673,637957488554264842,6
"P5","s","1","28","m","e",67.0154,637957488564027033,637957488564697187,5
"P5","s","1","28","m","e",169.0385,637957488574614463,637957488576304848,14
"P5","s","1","28","m","e",100.0228,637957488585464738,637957488586464966,4
"P5","s","1","28","m","e",79.0171,637957488597564698,637957488598354869,7
"P5","s","1","28","m","e",31.0073,637957488608817223,637957488609127296,2
"P5","s","1","28","m","e",66.0154,637957488616789009,637957488617449163,5
"P5","s","1","28","m","e",66.0147,637957488633722818,637957488634382965,5
"P5","s","1","28","m","e",84.0196,637957488635743274,637957488636583470,6
"P5","s","1","28","m","e",156.0385,637957488676362974,637957488677923359,13
"P5","s","1","28","m","e",78.018,637957488721858399,637957488722638579,6
"P5","s","1","28","m","e",90.0201,637957488750054732,637957488750954933,5
"P5","s","1","28","m","e",112.0251,637957488770769384,637957488771889635,9
"P5","s","1","28","m","e",44.0099,637957488785822765,637957488786262864,3
"P5","s","1","28","m","e",36.0076,637957488787493146,637957488787853222,2
"P5","s","1","28","m","e",68.0151,637957488799485836,637957488800165987,5
"P5","s","1","28","m","e",156.0357,637957488834133618,637957488835693975,6
"P5","s","1","28","m","e",56.0121,637957488851247468,637957488851807589,4
"P5","s","1","28","m","e",32.0071,637957488852287696,637957488852607767,2
"P5","s","1","28","m","e",77.018,637957488858429076,637957488859199256,6
"P5","s","1","28","m","e",90.0205,637957488868341307,637957488869241512,7
"P5","s","1","28","m","e",99.0212,637957488869921670,637957488870911882,8
"P5","s","1","28","m","e",124.0286,637957488875332872,637957488876573158,11
"P5","s","1","28","m","e",78.0179,637957488887115520,637957488887895699,6
"P5","s","1","28","m","e",145.033,637957488896377601,637957488897827931,12
"P5","s","1","28","m","e",122.0268,637957488937926939,637957488939147207,10
"P5","s","1","28","m","e",104.0225,637957488952530222,637957488953570447,8
"P5","s","1","28","m","e",54.0116,637957488954120583,637957488954660699,4
"P5","s","1","28","m","e",45.0102,637957488973124840,637957488973574942,3
"P5","s","1","28","m","e",80.0179,637957489006709134,637957489007509313,7
"P5","s","1","28","m","e",56.0129,637957489008959639,637957489009519768,4
"P5","s","1","28","m","e",145.032,637957489015441100,637957489016891420,12
"P5","s","1","28","m","e",34.0081,637957489017341521,637957489017681602,2
"P5","s","1","28","m","e",67.0151,637957489072601644,637957489073271795,5
"P5","s","1","28","m","e",78.0174,637957489101358105,637957489102138279,6
"P5","s","1","28","m","e",157.0347,637957489120442398,637957489122012745,11
"P5","s","1","28","m","e",108.0237,637957489144297754,637957489145377991,9
"P5","s","1","28","m","e",45.01,637957489234908107,637957489235358207,3
"P5","s","1","28","m","e",112.0247,637957489263634562,637957489264754809,9
"P5","s","1","28","m","e",44.0099,637957489297162090,637957489297602189,3
"P5","s","1","28","m","e",145.0325,637957489308144557,637957489309594882,13
"P5","s","1","28","m","e",74.0162,637957489349754055,637957489350494217,5
"P5","s","1","28","m","e",88.0197,637957489362916126,637957489363796323,7
"P5","s","1","28","m","e",125.0281,637957489367797220,637957489369047501,10
"P5","s","1","28","m","e",88.0196,637957489369717653,637957489370597849,7
"P5","s","1","28","m","e",234.0524,637957489403115160,637957489405455684,10
"P5","s","1","28","m","e",110.0252,637957489415930147,637957489417030399,9
"P5","s","1","28","m","e",145.0324,637957489417930602,637957489419380926,12
"P5","s","1","28","m","e",44.0365,637957489434221400,637957489434661765,3
"P5","s","1","28","m","e",83.0187,637957489435651987,637957489436482174,6
"P5","s","1","28","m","e",44.0101,637957489452905519,637957489453345620,3
"P5","s","1","28","m","e",154.034,637957489487653329,637957489489193669,13
"P5","s","1","28","m","e",114.0257,637957489539174896,637957489540315153,9
"P5","s","1","28","m","e",114.0257,637957489547356735,637957489548496992,10
"P5","s","1","28","m","e",112.0252,637957489549607241,637957489550727493,9
"P5","s","1","28","m","e",100.0224,637957489580634216,637957489581634440,8
"P5","s","1","28","m","e",79.0184,637957489609960798,637957489610750982,6
"P5","s","1","28","m","e",389.086,637957489639727498,637957489643618358,34
"P5","s","1","28","m","e",89.0196,637957489671444615,637957489672334811,3
"P5","s","1","28","m","e",111.0248,637957489681476864,637957489682587112,9
"P5","s","1","28","m","e",44.0098,637957489711483605,637957489711923703,3
"P5","s","1","28","m","e",112.0255,637957489713033952,637957489714154207,9
"P5","s","1","28","m","e",144.0321,637957489734528784,637957489735969105,12
"P5","s","1","28","m","e",101.0231,637957489750682409,637957489751692640,8
"P5","s","1","28","m","e",58.0129,637957489775788050,637957489776368179,4
"P5","s","1","28","m","e",37.009,637957489778038555,637957489778408645,2
"P5","s","1","28","m","e",78.0177,637957489805719707,637957489806499884,6
"P5","s","1","28","m","e",37.009,637957489807780168,637957489808150258,2
"P5","s","1","28","m","e",67.0142,637957489849585731,637957489850255873,2
"P5","s","2","28","m","e",61.0135,637957490970618615,637957490971228750,5
"P5","s","2","28","m","e",57.0129,637957490988182564,637957490988752693,4
"P5","s","2","28","m","e",43.0097,637957491034422952,637957491034853049,3
"P5","s","2","28","m","e",35.008,637957491049646368,637957491049996448,2
"P5","s","2","28","m","e",112.0248,637957491062509263,637957491063629511,6
"P5","s","2","28","m","e",66.0151,637957491076172329,637957491076832480,3
"P5","s","2","28","m","e",111.0245,637957491091175700,637957491092285945,9
"P5","s","2","28","m","e",48.011,637957491105398891,637957491105879001,3
"P5","s","2","28","m","e",107.0241,637957491125783472,637957491126853713,8
"P5","s","2","28","m","e",105.0236,637957491127153783,637957491128204019,9
"P5","s","2","28","m","e",116.0249,637957491138666378,637957491139826627,10
"P5","s","2","28","m","e",123.0274,637957491152589498,637957491153819772,10
"P5","s","2","28","m","e",32.0078,637957491161051395,637957491161371473,2
"P5","s","2","28","m","e",112.0259,637957491174134329,637957491175254588,9
"P5","s","2","28","m","e",42.0097,637957491206801675,637957491207221772,3
"P5","s","2","28","m","e",120.0278,637957491220784813,637957491221985091,9
"P5","s","2","28","m","e",40.0091,637957491222345164,637957491222745255,2
"P5","s","2","28","m","e",67.0152,637957491241329426,637957491241999578,2
"P5","s","2","28","m","e",99.0222,637957491256102752,637957491257092974,8
"P5","s","2","28","m","e",154.0344,637957491266765144,637957491268305488,6
"P5","s","2","28","m","e",33.0069,637957491279638036,637957491279968105,2
"P5","s","2","28","m","e",112.025,637957491294125500,637957491295245750,9
"P5","s","2","28","m","e",156.0346,637957491304967944,637957491306528290,13
"P5","s","2","28","m","e",66.0155,637957491306888365,637957491307548520,5
"P5","s","2","28","m","e",111.0257,637957491320561441,637957491321671698,9
"P5","s","2","28","m","e",68.0154,637957491322111791,637957491322791945,5
"P5","s","2","28","m","e",105.0287,637957491340735258,637957491341785545,8
"P5","s","2","28","m","e",34.0073,637957491342615727,637957491342955800,2
"P5","s","2","28","m","e",78.018,637957491355530102,637957491356310282,6
"P5","s","2","28","m","e",123.0271,637957491366711008,637957491367941279,5
"P5","s","2","28","m","e",100.0224,637957491376869728,637957491377869952,8
"P5","s","2","28","m","e",77.017,637957491388262286,637957491389032456,3
"P5","s","2","28","m","e",89.0199,637957491398754647,637957491399644846,7
"P5","s","2","28","m","e",127.0282,637957491422920074,637957491424190356,10
"P5","s","2","28","m","e",90.0202,637957491436453115,637957491437353317,5
"P5","s","2","28","m","e",46.0105,637957491451496492,637957491451956597,3
"P5","s","2","28","m","e",160.0358,637957491460908607,637957491462508965,13
"P5","s","2","28","m","e",78.0184,637957491471560996,637957491472341180,6
"P5","s","2","28","m","e",90.0212,637957491480653044,637957491481553256,3
"P5","s","2","28","m","e",101.023,637957491489825106,637957491490835336,8
"P5","s","2","28","m","e",79.0176,637957491502888035,637957491503678211,6
"P5","s","2","28","m","e",78.0172,637957491520101907,637957491520882079,6
"P5","s","2","28","m","e",65.0143,637957491521492219,637957491522142362,5
"P5","s","2","28","m","e",74.0161,637957491541376690,637957491542116851,6
"P5","s","2","28","m","e",33.0078,637957491542186867,637957491542516945,2
"P5","s","2","28","m","e",122.0276,637957491552999293,637957491554219569,10
"P5","s","2","28","m","e",78.0168,637957491567632584,637957491568412752,3
"P5","s","2","28","m","e",56.0132,637957491586406793,637957491586966925,3
"P5","s","2","28","m","e",34.0075,637957491588067175,637957491588407250,2
"P5","s","2","28","m","e",78.0173,637957491594548624,637957491595328797,6
"P5","s","2","28","m","e",89.0198,637957491602720466,637957491603610664,3
"P5","s","2","28","m","e",93.0216,637957491614943209,637957491615873425,7
"P5","s","2","28","m","e",114.0253,637957491654492095,637957491655632348,9
"P5","s","2","28","m","e",85.0195,637957491669305420,637957491670155615,7
"P5","s","2","28","m","e",134.03,637957491680727989,637957491682068289,11
"P5","s","2","28","m","e",77.0169,637957491691935638,637957491692705807,6
"P5","s","2","28","m","e",111.0262,637957491701466467,637957491702576729,9
"P5","s","2","28","m","e",144.0323,637957491722150019,637957491723590342,11
"P5","s","2","28","m","e",85.0195,637957491724050447,637957491724900642,7
"P5","s","2","28","m","e",56.0122,637957491738003588,637957491738563710,4
"P5","s","2","28","m","e",112.0298,637957491747665748,637957491748786046,4
"P5","s","2","28","m","e",129.0333,637957491758048189,637957491759338522,8
"P5","s","2","28","m","e",78.0217,637957491763663965,637957491764444182,6
"P5","s","2","28","m","e",80.0183,637957491785003601,637957491785803784,7
"P5","s","2","28","m","e",36.008,637957491786673981,637957491787034061,2
"P5","s","2","28","m","e",135.0306,637957491795195894,637957491796546200,6
"P5","s","2","28","m","e",66.0138,637957491805098124,637957491805758262,5
"P5","s","2","28","m","e",99.0227,637957491832494273,637957491833484500,8
"P5","s","2","28","m","e",56.0123,637957491840316033,637957491840876156,4
"P5","s","2","28","m","e",79.0175,637957491856979774,637957491857769949,5
"P5","s","2","28","m","e",67.0148,637957491858840193,637957491859510341,5
"P5","s","2","28","m","e",45.0097,637957491870882904,637957491871333001,3
"P5","s","2","28","m","e",76.0162,637957491885516188,637957491886276350,6
"P5","s","2","28","m","e",55.0131,637957491887276579,637957491887826710,4
"P5","s","2","28","m","e",89.0206,637957491898099015,637957491898989221,7
"P5","s","2","28","m","e",110.0254,637957491907151040,637957491908251294,4
"P5","co","1","28","m","e",35.0077,637957494322729851,637957494323079928,2
"P5","co","1","28","m","e",92.0203,637957494337743221,637957494338663424,7
"P5","co","1","28","m","e",114.0265,637957494390328048,637957494391468313,9
"P5","co","1","28","m","e",38.0083,637957494392198474,637957494392578557,2
"P5","co","1","28","m","e",37.008,637957494410132504,637957494410502584,2
"P5","co","1","28","m","e",85.0198,637957494417374123,637957494418224321,6
"P5","co","1","28","m","e",111.0244,637957494499268280,637957494500378524,9
"P5","co","1","28","m","e",151.0336,637957494515201858,637957494516712194,12
"P5","co","1","28","m","e",111.0255,637957494532735793,637957494533846048,9
"P5","co","1","28","m","e",31.0066,637957494534986309,637957494535296375,2
"P5","co","1","28","m","e",65.0148,637957494567253547,637957494567903695,5
"P5","co","1","28","m","e",126.0281,637957494585337615,637957494586597896,10
"P5","co","1","28","m","e",89.0195,637957494626886952,637957494627777147,7
"P5","co","1","28","m","e",221.0501,637957494641250169,637957494643460670,19
"P5","co","1","28","m","e",132.6628,637957494680749050,637957494682075678,5
"P5","co","1","28","m","e",48.0106,637957494699520423,637957494700000529,3
"P5","co","1","28","m","e",88.0186,637957494704561563,637957494705441749,7
"P5","co","1","28","m","e",124.0278,637957494768524588,637957494769764866,10
"P5","co","1","28","m","e",288.0645,637957494807623370,637957494810504015,25
"P5","co","1","28","m","e",56.0117,637957494833839261,637957494834399378,4
"P5","co","1","28","m","e",102.0229,637957494846572117,637957494847592346,8
"P5","co","1","28","m","e",59.0135,637957494851083131,637957494851673266,4
"P5","co","1","28","m","e",181.0405,637957494858674834,637957494860485239,14
"P5","co","1","28","m","e",130.029,637957494878709338,637957494880009628,11
"P5","co","1","28","m","e",55.0125,637957494901764515,637957494902314640,4
"P5","co","1","28","m","e",109.0238,637957494943763958,637957494944854196,9
"P5","co","1","28","m","e",145.0341,637957494959317439,637957494960767780,12
"P5","co","1","28","m","e",103.0227,637957494982172583,637957494983202810,8
"P5","co","1","28","m","e",101.0227,637957494996205733,637957494997215960,8
"P5","co","1","28","m","e",55.0128,637957495016710334,637957495017260462,4
"P5","co","1","28","m","e",44.0096,637957495022991751,637957495023431847,3
"P5","co","1","28","m","e",85.0183,637957495034984446,637957495035834629,7
"P5","co","1","28","m","e",78.0178,637957495036934879,637957495037715057,6
"P5","co","1","28","m","e",80.018,637957495048077382,637957495048877562,6
"P5","co","1","28","m","e",136.0312,637957495071606372,637957495072966684,12
"P5","co","1","28","m","e",127.0284,637957495077527700,637957495078797984,8
"P5","co","1","28","m","e",99.0222,637957495086259664,637957495087249886,8
"P5","co","1","28","m","e",99.0216,637957495093291244,637957495094281460,8
"P5","co","1","28","m","e",44.0742,637957495125572364,637957495126013106,3
"P5","co","1","28","m","e",34.008,637957495128103603,637957495128443683,2
"P5","co","1","28","m","e",113.0256,637957495138866051,637957495139996307,4
"P5","co","1","28","m","e",66.0145,637957495149328402,637957495149988547,5
"P5","co","2","28","m","e",79.4537,637957496233115701,637957496233910238,6
"P5","co","2","28","m","e",111.0251,637957496246963177,637957496248073428,4
"P5","co","2","28","m","e",99.0221,637957496258295721,637957496259285942,8
"P5","co","2","28","m","e",138.0314,637957496263246827,637957496264627141,12
"P5","co","2","28","m","e",124.0281,637957496272268861,637957496273509142,9
"P5","co","2","28","m","e",100.0214,637957496282281119,637957496283281333,7
"P5","co","2","28","m","e",134.0302,637957496299374949,637957496300715251,5
"P5","co","2","28","m","e",45.0106,637957496309437207,637957496309887313,3
"P5","co","2","28","m","e",141.0317,637957496323960471,637957496325370788,11
"P5","co","2","28","m","e",101.0216,637957496350536447,637957496351546663,7
"P5","co","2","28","m","e",114.0259,637957496359458443,637957496360598702,8
"P5","co","2","28","m","e",51.0113,637957496366299980,637957496366810093,4
"P5","co","2","28","m","e",125.0277,637957496385244240,637957496386494517,10
"P5","co","2","28","m","e",35.0077,637957496387614769,637957496387964846,2
"P5","co","2","28","m","e",89.0199,637957496392565885,637957496393456084,3
"P5","co","2","28","m","e",56.0125,637957496394266267,637957496394826392,4
"P5","co","2","28","m","e",142.032,637957496402068012,637957496403488332,10
"P5","co","2","28","m","e",69.0155,637957496511717006,637957496512407161,5
"P5","co","2","28","m","e",144.0332,637957496571162204,637957496572602536,12
"P5","co","2","28","m","e",115.0257,637957496586595676,637957496587745933,9
"P5","co","2","28","m","e",100.0222,637957496599478571,637957496600478793,8
"P5","co","2","28","m","e",89.0201,637957496601479019,637957496602369220,7
"P5","co","2","28","m","e",84.0191,637957496629145231,637957496629985422,6
"P5","co","2","28","m","e",46.0107,637957496636356856,637957496636816963,3
"P5","co","2","28","m","e",29.0065,637957496712043856,637957496712333921,2
"P5","co","2","28","m","e",44.0094,637957496751432703,637957496751872797,2
"P5","co","2","28","m","e",80.0183,637957496756653875,637957496757454058,6
"P5","co","2","28","m","e",34.0068,637957496766316058,637957496766656126,2
"P5","co","2","28","m","e",146.0334,637957496774057790,637957496775518124,6
"P5","co","2","28","m","e",52.0119,637957496790231424,637957496790751543,3
"P5","co","2","28","m","e",102.0229,637957496806985184,637957496808005413,8
"P5","co","2","28","m","e",121.0268,637957496822608695,637957496823818963,10
"P5","co","2","28","m","e",71.0154,637957496824629149,637957496825339303,5
"P5","co","2","28","m","e",36.008,637957496853890835,637957496854250915,2
"P5","co","2","28","m","e",95.4718,637957496862182355,637957496863137073,8
"P5","co","2","28","m","e",79.018,637957496884129449,637957496884919629,6
"P5","co","2","28","m","e",35.0081,637957496885669800,637957496886019881,2
"P5","co","2","28","m","e",132.0292,637957496899589471,637957496900909763,11
"P5","co","2","28","m","e",46.0089,637957496901619934,637957496902080023,3
"P5","co","2","28","m","e",102.0231,637957496917463570,637957496918483801,8
"P5","co","2","28","m","e",114.0254,637957496945649904,637957496946790158,9
"P5","co","2","28","m","e",34.0073,637957496947700362,637957496948040435,2
"P5","co","2","28","m","e",133.0293,637957496979207442,637957496980537735,5
"P5","co","2","28","m","e",118.0258,637957497000702272,637957497001882530,8
"P5","co","2","28","m","e",53.0119,637957497013835220,637957497014365339,4
"P5","co","2","28","m","e",62.0144,637957497051303641,637957497051923785,4
"P5","co","2","28","m","e",110.0249,637957497079309925,637957497080410174,9
"P5","co","2","28","m","e",209.0464,637957497089272172,637957497091362636,17
"P5","co","2","28","m","e",130.0293,637957497107746315,637957497109046608,11
"P5","co","2","28","m","e",56.012,637957497110056837,637957497110616957,4
"P5","co","2","28","m","e",92.0202,637957497151456140,637957497152376342,7
"P5","co","2","28","m","e",105.0234,637957497159257889,637957497160308123,8
"P5","co","2","28","m","e",40.0086,637957497161508395,637957497161908481,3
"P5","co","2","28","m","e",73.0169,637957497169720234,637957497170450403,5
"P6","s","1","23","m","e",33.0071,637958193661489723,637958193661819794,2
"P6","s","1","23","m","e",35.0082,637958193661919817,637958193662269899,2
"P6","s","1","23","m","e",101.0227,637958193685185049,637958193686195276,8
"P6","s","1","23","m","e",33.0075,637958193760935396,637958193761265471,2
"P6","s","1","23","m","e",55.013,637958193771477761,637958193772027891,4
"P6","s","1","23","m","e",45.01,637958193790752091,637958193791202191,3
"P6","s","1","23","m","e",200.0451,637958193816077784,637958193818078235,9
"P6","s","1","23","m","e",46.012,637958193826800192,637958193827260312,3
"P6","s","1","23","m","e",135.0294,637958193845724449,637958193847074743,11
"P6","s","1","23","m","e",55.0122,637958193860097672,637958193860647794,4
"P6","s","1","23","m","e",67.0143,637958193861217926,637958193861888069,5
"P6","s","1","23","m","e",78.0176,637958193874750961,637958193875531137,6
"P6","s","1","23","m","e",66.0144,637958193875861213,637958193876521357,5
"P6","s","1","23","m","e",68.0151,637958193890964610,637958193891644761,5
"P6","s","1","23","m","e",134.0302,637958193903037319,637958193904377621,5
"P6","s","1","23","m","e",74.0161,637958193913639704,637958193914379865,6
"P6","s","1","23","m","e",278.0624,637958193925492363,637958193928272987,24
"P6","s","1","23","m","e",66.0147,637958193940745790,637958193941405937,5
"P6","s","1","23","m","e",81.0181,637958193941746013,637958193942556194,6
"P6","s","1","23","m","e",110.0247,637958193971022599,637958193972122846,4
"P6","s","1","23","m","e",161.0361,637958193975683639,637958193977294000,13
"P6","s","1","23","m","e",172.0379,637958193994857949,637958193996578328,15
